Natural Gas Futures Contract 4 Daily
http://www.eia.gov/beta/api/qb.cfm?sdid=NG.RNGC4.D
18:20:27 GMT-0500 (EST)
Source: Energy Information Administration
Day,Series ID: NG.RNGC4.D Dollars per Million Btu
11/3/2015,2.477
11/2/2015,2.466
10/30/2015,2.502
10/29/2015,2.43
10/28/2015,2.485
10/27/2015,2.551
10/26/2015,2.534
10/23/2015,2.646
10/22/2015,2.733
10/21/2015,2.762
10/20/2015,2.825
10/19/2015,2.818
10/16/2015,2.809
10/15/2015,2.838
10/14/2015,2.881
10/13/2015,2.869
10/9/2015,2.863
10/8/2015,2.855
10/7/2015,2.821
10/6/2015,2.818
10/5/2015,2.816
10/2/2015,2.808
10/1/2015,2.775
09/30/2015,2.842
09/29/2015,2.891
09/28/2015,2.951
09/25/2015,2.918
09/24/2015,2.958
09/23/2015,2.907
09/22/2015,2.905
09/21/2015,2.907
09/18/2015,2.941
09/17/2015,2.992
09/16/2015,3
09/15/2015,3.06
09/14/2015,3.077
09/11/2015,3.022
09/10/2015,3.024
09/9/2015,3.007
09/8/2015,3.049
09/4/2015,3.007
09/3/2015,3.042
09/2/2015,2.969
09/1/2015,3.017
08/31/2015,3.016
08/28/2015,3.048
08/27/2015,2.897
08/26/2015,2.932
08/25/2015,2.914
08/24/2015,2.89
08/21/2015,2.939
08/20/2015,3.026
08/19/2015,2.989
08/18/2015,3
08/17/2015,3.038
08/14/2015,3.098
08/13/2015,3.085
08/12/2015,3.193
08/11/2015,3.128
08/10/2015,3.131
08/7/2015,3.082
08/6/2015,3.081
08/5/2015,3.069
08/4/2015,3.098
08/3/2015,3.054
07/31/2015,3.042
07/30/2015,3.081
07/29/2015,2.999
07/28/2015,2.962
07/27/2015,2.929
07/24/2015,2.913
07/23/2015,2.955
07/22/2015,3.04
07/21/2015,3.025
07/20/2015,2.963
07/17/2015,2.998
07/16/2015,2.978
07/15/2015,3.022
07/14/2015,2.964
07/10/2015,2.919
07/9/2015,2.884
07/8/2015,2.85
07/7/2015,2.871
07/6/2015,2.906
07/2/2015,2.972
07/1/2015,2.932
06/30/2015,2.965
06/29/2015,2.947
06/26/2015,2.814
06/25/2015,2.905
06/24/2015,2.829
06/23/2015,2.796
06/22/2015,2.81
06/19/2015,2.884
06/18/2015,2.848
06/17/2015,2.927
06/16/2015,2.958
06/15/2015,2.954
06/12/2015,2.826
06/11/2015,2.9
06/10/2015,2.961
06/9/2015,2.922
06/8/2015,2.786
06/5/2015,2.671
06/4/2015,2.704
06/3/2015,2.713
06/2/2015,2.773
06/1/2015,2.728
05/29/2015,2.714
05/28/2015,2.778
05/27/2015,2.87
05/26/2015,2.87
05/22/2015,2.939
05/21/2015,3.017
05/20/2015,2.982
05/19/2015,3.013
05/18/2015,3.08
05/15/2015,3.085
05/14/2015,3.077
05/13/2015,3.008
05/12/2015,2.972
05/11/2015,2.876
05/8/2015,2.955
05/7/2015,2.823
05/6/2015,2.863
05/5/2015,2.87
05/4/2015,2.905
05/1/2015,2.856
04/30/2015,2.828
04/29/2015,2.694
04/28/2015,2.617
04/27/2015,2.597
04/24/2015,2.656
04/23/2015,2.66
04/22/2015,2.746
04/21/2015,2.711
04/20/2015,2.667
04/17/2015,2.76
04/16/2015,2.801
04/15/2015,2.725
04/14/2015,2.651
04/13/2015,2.629
04/10/2015,2.644
04/9/2015,2.667
04/8/2015,2.756
04/7/2015,2.815
04/6/2015,2.787
04/2/2015,2.847
04/1/2015,2.747
03/31/2015,2.782
03/30/2015,2.784
03/27/2015,2.748
03/26/2015,2.795
03/25/2015,2.845
03/24/2015,2.909
03/23/2015,2.864
03/20/2015,2.906
03/19/2015,2.929
03/18/2015,3.022
03/17/2015,2.961
03/16/2015,2.843
03/13/2015,2.854
03/12/2015,2.855
03/11/2015,2.932
03/10/2015,2.852
03/9/2015,2.805
03/6/2015,2.957
03/5/2015,2.966
03/4/2015,2.896
03/3/2015,2.847
03/2/2015,2.833
02/27/2015,2.864
02/26/2015,2.834
02/25/2015,2.926
02/24/2015,2.951
02/23/2015,2.959
02/20/2015,3.037
02/19/2015,2.953
02/18/2015,2.93
02/17/2015,2.859
02/13/2015,2.894
02/12/2015,2.819
02/11/2015,2.885
02/10/2015,2.796
02/9/2015,2.724
02/6/2015,2.695
02/5/2015,2.694
02/4/2015,2.748
02/3/2015,2.825
02/2/2015,2.749
01/30/2015,2.755
01/29/2015,2.79
01/28/2015,2.858
01/27/2015,2.938
01/26/2015,2.864
01/23/2015,2.946
01/22/2015,2.845
01/21/2015,2.925
01/20/2015,2.821
01/16/2015,3.024
01/15/2015,3.043
01/14/2015,3.12
01/13/2015,2.916
01/12/2015,2.808
01/9/2015,2.948
01/8/2015,2.911
01/7/2015,2.849
01/6/2015,2.887
01/5/2015,2.86
01/2/2015,2.967
12/31/2014,2.904
12/30/2014,3.051
12/29/2014,3.119
12/26/2014,2.993
12/24/2014,3.026
12/23/2014,3.12
12/22/2014,3.089
12/19/2014,3.284
12/18/2014,3.419
12/17/2014,3.451
12/16/2014,3.405
12/15/2014,3.479
12/12/2014,3.53
12/11/2014,3.441
12/10/2014,3.485
12/9/2014,3.444
12/8/2014,3.401
12/5/2014,3.528
12/4/2014,3.419
12/3/2014,3.514
12/2/2014,3.568
12/1/2014,3.648
11/28/2014,3.654
11/26/2014,3.752
11/25/2014,4.298
11/24/2014,4.214
11/21/2014,4.307
11/20/2014,4.514
11/19/2014,4.397
11/18/2014,4.256
11/17/2014,4.293
11/14/2014,4.015
11/13/2014,3.98
11/12/2014,4.148
11/11/2014,4.194
11/10/2014,4.203
11/7/2014,4.353
11/6/2014,4.316
11/5/2014,4.167
11/4/2014,4.131
11/3/2014,4.062
10/31/2014,3.881
10/30/2014,3.831
10/29/2014,3.866
10/28/2014,3.809
10/27/2014,3.719
10/24/2014,3.782
10/23/2014,3.787
10/22/2014,3.823
10/21/2014,3.876
10/20/2014,3.847
10/17/2014,3.946
10/16/2014,3.963
10/15/2014,3.956
10/14/2014,3.972
10/13/2014,4.072
10/10/2014,4.026
10/9/2014,4.013
10/8/2014,4.027
10/7/2014,4.124
10/6/2014,4.055
10/3/2014,4.17
09/30/2014,4.236
09/29/2014,4.274
09/26/2014,4.187
09/25/2014,4.169
09/24/2014,4.126
09/23/2014,4.037
09/22/2014,4.068
09/19/2014,4.063
09/18/2014,4.126
09/17/2014,4.229
09/16/2014,4.222
09/15/2014,4.149
09/12/2014,4.059
09/11/2014,4.027
09/10/2014,4.149
09/9/2014,4.173
09/8/2014,4.086
09/5/2014,4.014
09/4/2014,4.027
09/3/2014,4.05
09/2/2014,4.092
08/29/2014,4.266
08/28/2014,4.258
08/27/2014,4.16
08/26/2014,4.119
08/25/2014,4.15
08/22/2014,4.062
08/21/2014,4.102
08/20/2014,4.03
08/19/2014,4.071
08/18/2014,3.999
08/15/2014,3.977
08/14/2014,4.09
08/13/2014,4.031
08/12/2014,4.153
08/11/2014,4.134
08/8/2014,4.129
08/7/2014,4.049
08/6/2014,4.112
08/5/2014,4.078
08/4/2014,4.011
08/1/2014,3.967
07/31/2014,4.005
07/30/2014,3.939
07/29/2014,3.884
07/28/2014,3.824
07/25/2014,3.847
07/24/2014,3.906
07/23/2014,3.839
07/22/2014,3.847
07/21/2014,3.922
07/18/2014,4.009
07/17/2014,4.012
07/16/2014,4.159
07/15/2014,4.139
07/14/2014,4.185
07/11/2014,4.186
07/10/2014,4.163
07/9/2014,4.209
07/8/2014,4.235
07/7/2014,4.259
07/3/2014,4.424
07/2/2014,4.38
07/1/2014,4.461
06/30/2014,4.464
06/27/2014,4.419
06/26/2014,4.416
06/25/2014,4.541
06/24/2014,4.529
06/23/2014,4.459
06/20/2014,4.537
06/18/2014,4.654
06/17/2014,4.702
06/16/2014,4.704
06/13/2014,4.733
06/12/2014,4.736
06/11/2014,4.495
06/10/2014,4.508
06/9/2014,4.611
06/6/2014,4.666
06/5/2014,4.645
06/4/2014,4.596
06/3/2014,4.583
06/2/2014,4.563
05/30/2014,4.487
05/29/2014,4.498
05/28/2014,4.554
05/27/2014,4.459
05/23/2014,4.363
05/22/2014,4.316
05/21/2014,4.432
05/20/2014,4.507
05/19/2014,4.433
05/16/2014,4.388
05/15/2014,4.443
05/14/2014,4.342
05/13/2014,4.335
05/12/2014,4.413
05/9/2014,4.508
05/8/2014,4.553
05/7/2014,4.724
05/6/2014,4.786
05/5/2014,4.689
05/2/2014,4.679
05/1/2014,4.724
04/30/2014,4.813
04/29/2014,4.82
04/28/2014,4.809
04/25/2014,4.683
04/24/2014,4.751
04/23/2014,4.772
04/22/2014,4.782
04/21/2014,4.737
04/17/2014,4.771
04/16/2014,4.589
04/15/2014,4.624
04/14/2014,4.619
04/11/2014,4.67
04/10/2014,4.704
04/9/2014,4.619
04/8/2014,4.583
04/7/2014,4.538
04/4/2014,4.505
04/3/2014,4.537
04/2/2014,4.435
04/1/2014,4.348
03/31/2014,4.442
03/28/2014,4.556
03/27/2014,4.6
03/26/2014,4.461
03/25/2014,4.479
03/24/2014,4.343
03/21/2014,4.367
03/20/2014,4.418
03/19/2014,4.526
03/18/2014,4.492
03/17/2014,4.554
03/14/2014,4.473
03/13/2014,4.424
03/12/2014,4.508
03/11/2014,4.602
03/10/2014,4.636
03/7/2014,4.622
03/6/2014,4.653
03/5/2014,4.539
03/4/2014,4.634
03/3/2014,4.513
02/28/2014,4.599
02/27/2014,4.529
02/26/2014,4.484
02/25/2014,4.583
02/24/2014,4.544
02/21/2014,4.773
02/20/2014,4.679
02/19/2014,4.762
02/18/2014,4.675
02/17/2014,4.548
02/14/2014,4.548
02/13/2014,4.61
02/12/2014,4.553
02/11/2014,4.562
02/10/2014,4.421
02/7/2014,4.512
02/6/2014,4.533
02/5/2014,4.5
02/4/2014,4.59
02/3/2014,4.469
01/31/2014,4.396
01/30/2014,4.302
01/29/2014,4.452
01/28/2014,4.321
01/27/2014,4.234
01/24/2014,4.326
01/23/2014,4.257
01/22/2014,4.245
01/21/2014,4.166
01/20/2014,4.068
01/17/2014,4.068
01/16/2014,4.092
01/15/2014,4.064
01/14/2014,4.091
01/13/2014,4.035
01/10/2014,3.894
01/9/2014,3.888
01/8/2014,4.044
01/7/2014,4.138
01/6/2014,4.166
01/3/2014,4.156
01/2/2014,4.171
12/31/2013,4.095
12/30/2013,4.222
12/27/2013,4.178
12/26/2013,4.22
12/24/2013,4.172
12/23/2013,4.192
12/20/2013,4.175
12/19/2013,4.214
12/18/2013,4.115
12/17/2013,4.145
12/16/2013,4.14
12/13/2013,4.138
12/12/2013,4.17
12/11/2013,4.163
12/10/2013,4.128
12/9/2013,4.125
12/6/2013,4.036
12/5/2013,4.016
12/4/2013,3.912
12/3/2013,3.918
12/2/2013,3.92
11/29/2013,3.902
11/27/2013,3.855
11/26/2013,3.865
11/25/2013,3.84
11/22/2013,3.801
11/21/2013,3.735
11/20/2013,3.71
11/19/2013,3.607
11/18/2013,3.664
11/15/2013,3.703
11/14/2013,3.65
11/13/2013,3.614
11/12/2013,3.662
11/11/2013,3.621
11/8/2013,3.615
11/7/2013,3.574
11/6/2013,3.572
11/5/2013,3.558
11/4/2013,3.523
11/1/2013,3.587
10/31/2013,3.658
10/30/2013,3.708
10/29/2013,3.724
10/28/2013,3.748
10/25/2013,3.891
10/24/2013,3.832
10/23/2013,3.824
10/22/2013,3.808
10/21/2013,3.893
10/18/2013,3.992
10/17/2013,3.979
10/16/2013,3.998
10/15/2013,4.032
10/14/2013,4.064
10/11/2013,4.026
10/10/2013,3.98
10/9/2013,3.947
10/8/2013,3.973
10/7/2013,3.902
10/4/2013,3.791
10/3/2013,3.779
10/2/2013,3.81
10/1/2013,3.868
09/30/2013,3.837
09/27/2013,3.878
09/26/2013,3.853
09/25/2013,3.817
09/24/2013,3.831
09/23/2013,3.941
09/20/2013,4.024
09/19/2013,4.05
09/18/2013,4.033
09/17/2013,4.054
09/16/2013,4.041
09/13/2013,3.989
09/12/2013,3.943
09/11/2013,3.883
09/10/2013,3.907
09/9/2013,3.921
09/6/2013,3.866
09/5/2013,3.912
09/4/2013,3.994
09/3/2013,3.985
08/30/2013,3.926
08/29/2013,3.958
08/28/2013,3.851
08/27/2013,3.851
08/26/2013,3.835
08/23/2013,3.814
08/22/2013,3.87
08/21/2013,3.795
08/20/2013,3.78
08/19/2013,3.788
08/16/2013,3.697
08/15/2013,3.742
08/14/2013,3.669
08/13/2013,3.623
08/12/2013,3.648
08/9/2013,3.574
08/8/2013,3.624
08/7/2013,3.578
08/6/2013,3.636
08/5/2013,3.643
08/2/2013,3.668
08/1/2013,3.707
07/31/2013,3.752
07/30/2013,3.733
07/29/2013,3.586
07/26/2013,3.664
07/25/2013,3.742
07/24/2013,3.787
07/23/2013,3.83
07/22/2013,3.761
07/19/2013,3.863
07/18/2013,3.884
07/17/2013,3.72
07/16/2013,3.763
07/15/2013,3.761
07/12/2013,3.737
07/11/2013,3.705
07/10/2013,3.77
07/9/2013,3.748
07/8/2013,3.822
07/5/2013,3.706
07/3/2013,3.774
07/2/2013,3.738
07/1/2013,3.661
06/28/2013,3.646
06/27/2013,3.669
06/26/2013,3.748
06/25/2013,3.684
06/24/2013,3.772
06/21/2013,3.804
06/20/2013,3.908
06/19/2013,3.988
06/18/2013,3.934
06/17/2013,3.908
06/14/2013,3.776
06/13/2013,3.855
06/12/2013,3.816
06/11/2013,3.762
06/10/2013,3.84
06/7/2013,3.866
06/6/2013,3.856
06/5/2013,4.023
06/4/2013,4.021
06/3/2013,4.012
05/31/2013,4.01
05/30/2013,4.052
05/29/2013,4.195
05/28/2013,4.236
05/24/2013,4.294
05/23/2013,4.311
05/22/2013,4.249
05/21/2013,4.256
05/20/2013,4.164
05/17/2013,4.124
05/16/2013,4.003
05/15/2013,4.13
05/14/2013,4.084
05/13/2013,3.992
05/10/2013,3.982
05/9/2013,4.06
05/8/2013,4.059
05/7/2013,4.003
05/6/2013,4.09
05/3/2013,4.117
05/2/2013,4.103
05/1/2013,4.402
04/30/2013,4.414
04/29/2013,4.459
04/26/2013,4.29
04/25/2013,4.264
04/24/2013,4.266
04/23/2013,4.344
04/22/2013,4.36
04/19/2013,4.5
04/18/2013,4.492
04/17/2013,4.316
04/16/2013,4.256
04/15/2013,4.243
04/12/2013,4.333
04/11/2013,4.248
04/10/2013,4.191
04/9/2013,4.128
04/8/2013,4.187
04/5/2013,4.224
04/4/2013,4.062
04/3/2013,4.023
04/2/2013,4.092
04/1/2013,4.13
03/28/2013,4.13
03/27/2013,4.167
03/26/2013,4.076
03/25/2013,3.977
03/22/2013,4.038
03/21/2013,4.038
03/20/2013,4.059
03/19/2013,4.074
03/18/2013,4.001
03/15/2013,3.995
03/14/2013,3.933
03/13/2013,3.809
03/12/2013,3.778
03/11/2013,3.787
03/8/2013,3.77
03/7/2013,3.724
03/6/2013,3.624
03/5/2013,3.676
03/4/2013,3.672
03/1/2013,3.612
02/28/2013,3.634
02/27/2013,3.583
02/26/2013,3.554
02/25/2013,3.573
02/22/2013,3.461
02/21/2013,3.415
02/20/2013,3.445
02/19/2013,3.447
02/15/2013,3.346
02/14/2013,3.363
02/13/2013,3.493
02/12/2013,3.422
02/11/2013,3.478
02/8/2013,3.471
02/7/2013,3.474
02/6/2013,3.582
02/5/2013,3.576
02/4/2013,3.499
02/1/2013,3.478
01/31/2013,3.515
01/30/2013,3.506
01/29/2013,3.371
01/28/2013,3.414
01/25/2013,3.561
01/24/2013,3.549
01/23/2013,3.637
01/22/2013,3.634
01/18/2013,3.636
01/17/2013,3.571
01/16/2013,3.513
01/15/2013,3.522
01/14/2013,3.464
01/11/2013,3.425
01/10/2013,3.315
01/9/2013,3.241
01/8/2013,3.33
01/7/2013,3.374
01/4/2013,3.393
01/3/2013,3.306
01/2/2013,3.349
12/31/2012,3.453
12/28/2012,3.559
12/27/2012,3.458
12/26/2012,3.474
12/24/2012,3.446
12/21/2012,3.535
12/20/2012,3.55
12/19/2012,3.427
12/18/2012,3.499
12/17/2012,3.444
12/14/2012,3.42
12/13/2012,3.438
12/12/2012,3.444
12/11/2012,3.471
12/10/2012,3.515
12/7/2012,3.592
12/6/2012,3.681
12/5/2012,3.705
12/4/2012,3.555
12/3/2012,3.601
11/30/2012,3.57
11/29/2012,3.641
11/28/2012,3.794
11/27/2012,3.885
11/26/2012,3.862
11/23/2012,4.008
11/21/2012,3.996
11/20/2012,3.921
11/19/2012,3.823
11/16/2012,3.88
11/15/2012,3.807
11/14/2012,3.864
11/13/2012,3.837
11/12/2012,3.681
11/9/2012,3.622
11/8/2012,3.719
11/7/2012,3.695
11/6/2012,3.729
11/5/2012,3.659
11/2/2012,3.663
11/1/2012,3.798
10/31/2012,3.794
10/30/2012,3.8
10/29/2012,3.935
10/26/2012,3.867
10/25/2012,3.922
10/24/2012,3.91
10/23/2012,3.989
10/22/2012,3.913
10/19/2012,4.073
10/18/2012,4.036
10/17/2012,3.971
10/16/2012,3.91
10/15/2012,3.908
10/12/2012,4.001
10/11/2012,4.04
10/10/2012,3.937
10/9/2012,3.932
10/8/2012,3.867
10/5/2012,3.848
10/4/2012,3.835
10/3/2012,3.815
10/2/2012,3.907
10/1/2012,3.899
09/28/2012,3.78
09/27/2012,3.738
09/26/2012,3.638
09/25/2012,3.538
09/24/2012,3.484
09/21/2012,3.509
09/20/2012,3.402
09/19/2012,3.388
09/18/2012,3.393
09/17/2012,3.417
09/14/2012,3.456
09/13/2012,3.514
09/12/2012,3.538
09/11/2012,3.45
09/10/2012,3.325
09/7/2012,3.225
09/6/2012,3.293
09/5/2012,3.324
09/4/2012,3.379
08/31/2012,3.357
08/30/2012,3.325
08/29/2012,3.137
08/28/2012,3.077
08/27/2012,3.144
08/24/2012,3.214
08/23/2012,3.291
08/22/2012,3.296
08/21/2012,3.256
08/20/2012,3.285
08/17/2012,3.235
08/16/2012,3.237
08/15/2012,3.272
08/14/2012,3.343
08/13/2012,3.276
08/10/2012,3.311
08/9/2012,3.42
08/8/2012,3.425
08/7/2012,3.409
08/6/2012,3.323
08/3/2012,3.277
08/2/2012,3.323
08/1/2012,3.54
07/31/2012,3.579
07/30/2012,3.602
07/27/2012,3.208
07/26/2012,3.262
07/25/2012,3.217
07/24/2012,3.299
07/23/2012,3.233
07/20/2012,3.219
07/19/2012,3.146
07/18/2012,3.156
07/17/2012,3.039
07/16/2012,3.04
07/13/2012,3.113
07/12/2012,3.112
07/11/2012,3.094
07/10/2012,3.01
07/9/2012,3.127
07/6/2012,3.051
07/5/2012,3.209
07/3/2012,3.177
07/2/2012,3.1
06/29/2012,3.091
06/28/2012,3.023
06/27/2012,2.869
06/26/2012,2.886
06/25/2012,2.821
06/22/2012,2.778
06/21/2012,2.728
06/20/2012,2.673
06/19/2012,2.686
06/18/2012,2.775
06/15/2012,2.635
06/14/2012,2.667
06/13/2012,2.382
06/12/2012,2.435
06/11/2012,2.413
06/8/2012,2.493
06/7/2012,2.477
06/6/2012,2.613
06/5/2012,2.628
06/4/2012,2.601
06/1/2012,2.527
05/31/2012,2.612
05/30/2012,2.585
05/29/2012,2.584
05/25/2012,2.718
05/24/2012,2.79
05/23/2012,2.869
05/22/2012,2.849
05/21/2012,2.766
05/18/2012,2.896
05/17/2012,2.765
05/16/2012,2.778
05/15/2012,2.659
05/14/2012,2.597
05/11/2012,2.672
05/10/2012,2.667
05/9/2012,2.654
05/8/2012,2.585
05/7/2012,2.538
05/4/2012,2.49
05/3/2012,2.543
05/2/2012,2.475
05/1/2012,2.576
04/30/2012,2.509
04/27/2012,2.422
04/26/2012,2.321
04/25/2012,2.356
04/24/2012,2.247
04/23/2012,2.27
04/20/2012,2.211
04/19/2012,2.192
04/18/2012,2.241
04/17/2012,2.254
04/16/2012,2.305
04/13/2012,2.287
04/12/2012,2.306
04/11/2012,2.334
04/10/2012,2.374
04/9/2012,2.435
04/5/2012,2.406
04/4/2012,2.485
04/3/2012,2.536
04/2/2012,2.511
03/30/2012,2.461
03/29/2012,2.459
03/28/2012,2.522
03/27/2012,2.536
03/26/2012,2.551
03/23/2012,2.586
03/22/2012,2.583
03/21/2012,2.656
03/20/2012,2.638
03/19/2012,2.674
03/16/2012,2.642
03/15/2012,2.635
03/14/2012,2.629
03/13/2012,2.602
03/12/2012,2.568
03/9/2012,2.617
03/8/2012,2.558
03/7/2012,2.574
03/6/2012,2.636
03/5/2012,2.657
03/2/2012,2.773
03/1/2012,2.744
02/29/2012,2.852
02/28/2012,2.779
02/27/2012,2.802
02/24/2012,2.902
02/23/2012,2.959
02/22/2012,2.975
02/21/2012,2.967
02/17/2012,3.01
02/16/2012,2.904
02/15/2012,2.834
02/14/2012,2.901
02/13/2012,2.847
02/10/2012,2.89
02/9/2012,2.858
02/8/2012,2.805
02/7/2012,2.832
02/6/2012,2.952
02/3/2012,2.879
02/2/2012,2.9
02/1/2012,2.714
01/31/2012,2.808
01/30/2012,2.962
01/27/2012,2.948
01/26/2012,2.852
01/25/2012,2.956
01/24/2012,2.848
01/23/2012,2.812
01/20/2012,2.612
01/19/2012,2.562
01/18/2012,2.687
01/17/2012,2.69
01/13/2012,2.867
01/12/2012,2.896
01/11/2012,2.949
01/10/2012,3.103
01/9/2012,3.172
01/6/2012,3.208
01/5/2012,3.138
01/4/2012,3.238
01/3/2012,3.138
12/30/2011,3.131
12/29/2011,3.17
12/28/2011,3.208
12/27/2011,3.244
12/23/2011,3.249
12/22/2011,3.302
12/21/2011,3.302
12/20/2011,3.271
12/19/2011,3.236
12/16/2011,3.263
12/15/2011,3.266
12/14/2011,3.279
12/13/2011,3.392
12/12/2011,3.354
12/9/2011,3.411
12/8/2011,3.536
12/7/2011,3.518
12/6/2011,3.577
12/5/2011,3.542
12/2/2011,3.66
12/1/2011,3.71
11/30/2011,3.616
11/29/2011,3.681
11/28/2011,3.56
11/25/2011,3.693
11/23/2011,3.628
11/22/2011,3.571
11/21/2011,3.567
11/18/2011,3.501
11/17/2011,3.547
11/16/2011,3.489
11/15/2011,3.545
11/14/2011,3.604
11/11/2011,3.69
11/10/2011,3.736
11/9/2011,3.74
11/8/2011,3.832
11/7/2011,3.792
11/4/2011,3.874
11/3/2011,3.882
11/2/2011,3.867
11/1/2011,3.903
10/31/2011,4.034
10/28/2011,4.02
10/27/2011,3.911
10/26/2011,3.928
10/25/2011,3.992
10/24/2011,3.935
10/21/2011,3.963
10/20/2011,3.978
10/19/2011,3.97
10/18/2011,3.946
10/17/2011,4.052
10/14/2011,4.111
10/13/2011,3.989
10/12/2011,3.97
10/11/2011,4.028
10/10/2011,4.028
10/7/2011,4.022
10/6/2011,4.113
10/5/2011,4.079
10/4/2011,4.133
10/3/2011,4.108
09/30/2011,4.142
09/29/2011,4.181
09/28/2011,4.185
09/27/2011,4.242
09/26/2011,4.239
09/23/2011,4.159
09/22/2011,4.183
09/21/2011,4.252
09/20/2011,4.286
09/19/2011,4.311
09/16/2011,4.29
09/15/2011,4.323
09/14/2011,4.434
09/13/2011,4.374
09/12/2011,4.292
09/9/2011,4.308
09/8/2011,4.379
09/7/2011,4.374
09/6/2011,4.383
09/2/2011,4.334
09/1/2011,4.497
08/31/2011,4.498
08/30/2011,4.355
08/29/2011,4.187
08/26/2011,4.273
08/25/2011,4.244
08/24/2011,4.203
08/23/2011,4.276
08/22/2011,4.225
08/19/2011,4.307
08/18/2011,4.271
08/17/2011,4.313
08/16/2011,4.322
08/15/2011,4.411
08/12/2011,4.441
08/11/2011,4.497
08/10/2011,4.402
08/9/2011,4.388
08/8/2011,4.34
08/5/2011,4.33
08/4/2011,4.297
08/3/2011,4.425
08/2/2011,4.478
08/1/2011,4.505
07/29/2011,4.462
07/28/2011,4.545
07/27/2011,4.446
07/26/2011,4.454
07/25/2011,4.472
07/22/2011,4.493
07/21/2011,4.483
07/20/2011,4.585
07/19/2011,4.63
07/18/2011,4.644
07/15/2011,4.639
07/14/2011,4.501
07/13/2011,4.54
07/12/2011,4.473
07/11/2011,4.447
07/8/2011,4.385
07/7/2011,4.324
07/6/2011,4.411
07/5/2011,4.541
07/1/2011,4.501
06/30/2011,4.553
06/29/2011,4.493
06/28/2011,4.412
06/27/2011,4.329
06/24/2011,4.319
06/23/2011,4.287
06/22/2011,4.418
06/21/2011,4.489
06/20/2011,4.421
06/17/2011,4.424
06/16/2011,4.513
06/15/2011,4.67
06/14/2011,4.668
06/13/2011,4.729
06/10/2011,4.836
06/9/2011,4.754
06/8/2011,4.919
06/7/2011,4.905
06/6/2011,4.893
06/3/2011,4.774
06/2/2011,4.848
06/1/2011,4.717
05/31/2011,4.744
05/27/2011,4.614
05/26/2011,4.429
05/25/2011,4.496
05/24/2011,4.464
05/23/2011,4.465
05/20/2011,4.367
05/19/2011,4.244
05/18/2011,4.344
05/17/2011,4.321
05/16/2011,4.448
05/13/2011,4.379
05/12/2011,4.325
05/11/2011,4.308
05/10/2011,4.366
05/9/2011,4.285
05/6/2011,4.364
05/5/2011,4.396
05/4/2011,4.706
05/3/2011,4.801
05/2/2011,4.819
04/29/2011,4.809
04/28/2011,4.689
04/27/2011,4.522
04/26/2011,4.558
04/25/2011,4.566
04/21/2011,4.581
04/20/2011,4.476
04/19/2011,4.426
04/18/2011,4.309
04/15/2011,4.387
04/14/2011,4.389
04/13/2011,4.333
04/12/2011,4.304
04/11/2011,4.309
04/8/2011,4.243
04/7/2011,4.259
04/6/2011,4.352
04/5/2011,4.433
04/4/2011,4.486
04/1/2011,4.554
03/31/2011,4.566
03/30/2011,4.535
03/29/2011,4.411
03/28/2011,4.594
03/25/2011,4.636
03/24/2011,4.467
03/23/2011,4.543
03/22/2011,4.463
03/21/2011,4.383
03/18/2011,4.388
03/17/2011,4.369
03/16/2011,4.157
03/15/2011,4.159
03/14/2011,4.116
03/11/2011,4.082
03/10/2011,4.03
03/9/2011,4.121
03/8/2011,4.062
03/7/2011,4.113
03/4/2011,4.036
03/3/2011,4.011
03/2/2011,4.037
03/1/2011,4.084
02/28/2011,4.235
02/25/2011,4.193
02/24/2011,4.007
02/23/2011,4.068
02/22/2011,4.038
02/18/2011,4.037
02/17/2011,4.03
02/16/2011,4.088
02/15/2011,4.153
02/14/2011,4.119
02/11/2011,4.121
02/10/2011,4.175
02/9/2011,4.214
02/8/2011,4.203
02/7/2011,4.267
02/4/2011,4.456
02/3/2011,4.461
02/2/2011,4.539
02/1/2011,4.457
01/31/2011,4.513
01/28/2011,4.425
01/27/2011,4.384
01/26/2011,4.547
01/25/2011,4.54
01/24/2011,4.633
01/21/2011,4.753
01/20/2011,4.707
01/19/2011,4.604
01/18/2011,4.492
01/14/2011,4.525
01/13/2011,4.463
01/12/2011,4.562
01/11/2011,4.508
01/10/2011,4.419
01/7/2011,4.43
01/6/2011,4.41
01/5/2011,4.44
01/4/2011,4.618
01/3/2011,4.604
12/31/2010,4.434
12/30/2010,4.366
12/29/2010,4.322
12/28/2010,4.271
12/27/2010,4.168
12/23/2010,4.152
12/22/2010,4.191
12/21/2010,4.097
12/20/2010,4.249
12/17/2010,4.094
12/16/2010,4.071
12/15/2010,4.216
12/14/2010,4.242
12/13/2010,4.381
12/10/2010,4.375
12/9/2010,4.379
12/8/2010,4.521
12/7/2010,4.343
12/6/2010,4.403
12/3/2010,4.297
12/2/2010,4.28
12/1/2010,4.209
11/30/2010,4.142
11/29/2010,4.173
11/26/2010,4.332
11/24/2010,4.353
11/23/2010,4.376
11/22/2010,4.389
11/19/2010,4.278
11/18/2010,4.161
11/17/2010,4.16
11/16/2010,3.981
11/15/2010,4.02
11/12/2010,3.98
11/11/2010,4.11
11/10/2010,4.22
11/9/2010,4.33
11/8/2010,4.25
11/5/2010,4.15
11/4/2010,4.09
11/3/2010,4.08
11/2/2010,4.11
11/1/2010,4.07
10/29/2010,4.22
10/28/2010,4.12
