Date,lmp,wind,load,ng,coal
8/26/11 8:00 AM,33.82,74,36793.861,3.96,14.55
8/26/11 9:00 AM,34.05,33,38882.559,3.96,14.55
8/26/11 10:00 AM,32.86,11,40956.039,3.96,14.55
8/26/11 11:00 AM,42.96,7,42662.041,3.96,14.55
8/26/11 12:00 PM,36.52,2,44093.961,3.96,14.55
8/26/11 1:00 PM,48.12,37,45596.459,3.96,14.55
8/26/11 2:00 PM,52.54,30,46606.398,3.96,14.55
8/26/11 3:00 PM,46.49,14,47196.126,3.96,14.55
8/26/11 4:00 PM,82.6,19,47451.891,3.96,14.55
8/26/11 5:00 PM,48.37,47,47015.854,3.96,14.55
8/26/11 6:00 PM,31.68,38,45786.811,3.96,14.55
8/26/11 7:00 PM,32.69,53,43918.834,3.96,14.55
8/26/11 8:00 PM,30.86,135,43155.605,3.96,14.55
8/26/11 9:00 PM,29.03,173,42297.661,3.96,14.55
8/26/11 10:00 PM,29.24,189,39703.27,3.96,14.55
8/26/11 11:00 PM,26.75,252,36655.356,3.96,14.55
8/27/11 12:00 AM,28.66,265,33730.602,3.96,14.55
8/27/11 1:00 AM,29.86,250,31780.934,3.96,14.55
8/27/11 2:00 AM,28.12,217,30349.269,3.96,14.55
8/27/11 3:00 AM,27.67,239,29395.85,3.96,14.55
8/27/11 4:00 AM,27.88,270,29040.416,3.96,14.55
8/27/11 5:00 AM,28.03,248,29105.011,3.96,14.55
8/27/11 6:00 AM,25.55,246,29884.276,3.96,14.55
8/27/11 7:00 AM,29.38,306,30472.252,3.96,14.55
8/27/11 8:00 AM,33.95,373,32528.125,3.96,14.55
8/27/11 9:00 AM,32.43,241,35122.744,3.96,14.55
8/27/11 10:00 AM,36.76,158,37492.943,3.96,14.55
8/27/11 11:00 AM,44.55,203,39335.039,3.96,14.55
8/27/11 12:00 PM,40.8,248,40689.245,3.96,14.55
8/27/11 1:00 PM,36.98,355,41907.95,3.96,14.55
8/27/11 2:00 PM,36.77,514,42639.456,3.96,14.55
8/27/11 3:00 PM,35.91,611,43143.301,3.96,14.55
8/27/11 4:00 PM,40.14,830,43481.752,3.96,14.55
8/27/11 5:00 PM,36.02,1154,43305.455,3.96,14.55
8/27/11 6:00 PM,32.88,1197,42258.808,3.96,14.55
8/27/11 7:00 PM,31.22,1130,40583.899,3.96,14.55
8/27/11 8:00 PM,27.89,1258,39687.107,3.96,14.55
8/27/11 9:00 PM,23.28,1462,38839.275,3.96,14.55
8/27/11 10:00 PM,22.63,1570,36516.878,3.96,14.55
8/27/11 11:00 PM,26.36,1725,33764.242,3.96,14.55
8/28/11 12:00 AM,11.43,1755,31235.1,3.96,14.55
8/28/11 1:00 AM,0,1839,29569.91,3.96,14.55
8/28/11 2:00 AM,0,1785,28268.245,3.96,14.55
8/28/11 3:00 AM,4.71,1789,27311.478,3.96,14.55
8/28/11 4:00 AM,0,1854,26932.893,3.96,14.55
8/28/11 5:00 AM,-37.47,1739,26695.773,3.96,14.55
8/28/11 6:00 AM,0,986,26997.809,3.96,14.55
8/28/11 7:00 AM,13.54,868,27105.916,3.96,14.55
8/28/11 8:00 AM,23.04,999,28725.008,3.96,14.55
8/28/11 9:00 AM,24.78,1137,30827.683,3.96,14.55
8/28/11 10:00 AM,24.67,1056,32510.545,3.96,14.55
8/28/11 11:00 AM,26.53,1130,34130.05,3.96,14.55
8/28/11 12:00 PM,27.12,1068,35412.577,3.96,14.55
8/28/11 1:00 PM,29.06,990,36379.528,3.96,14.55
8/28/11 2:00 PM,30.31,968,37266.435,3.96,14.55
8/28/11 3:00 PM,30.79,902,37998.311,3.96,14.55
8/28/11 4:00 PM,31.37,861,38577.634,3.96,14.55
8/28/11 5:00 PM,30.09,789,38871.275,3.96,14.55
8/28/11 6:00 PM,26.12,793,38226.484,3.96,14.55
8/28/11 7:00 PM,29.41,806,37259.469,3.96,14.55
8/28/11 8:00 PM,27.31,797,37591.263,3.96,14.55
8/28/11 9:00 PM,18.82,754,37157.261,3.96,14.55
8/28/11 10:00 PM,21.6,676,34864.944,3.96,14.55
8/28/11 11:00 PM,6.11,530,32202.353,3.96,14.55
8/29/11 12:00 AM,25.28,387,30157.595,3.93,14.55
8/29/11 1:00 AM,23.41,282,28651.969,3.93,14.55
8/29/11 2:00 AM,20.64,240,27753.345,3.93,14.55
8/29/11 3:00 AM,22.92,183,27416.678,3.93,14.55
8/29/11 4:00 AM,24.48,124,27476.489,3.93,14.55
8/29/11 5:00 AM,26.23,123,28738.791,3.93,14.55
8/29/11 6:00 AM,27.98,118,31657.151,3.93,14.55
8/29/11 7:00 AM,26.49,123,33652.559,3.93,14.55
8/29/11 8:00 AM,25.46,132,35221.913,3.93,14.55
8/29/11 9:00 AM,29.96,61,36939.477,3.93,14.55
8/29/11 10:00 AM,30.88,35,38485.375,3.93,14.55
8/29/11 11:00 AM,31.59,22,39869.43,3.93,14.55
8/29/11 12:00 PM,33.02,18,40792.787,3.93,14.55
8/29/11 1:00 PM,34.36,20,41560.213,3.93,14.55
8/29/11 2:00 PM,36.58,15,42271.813,3.93,14.55
8/29/11 3:00 PM,36.33,9,42695.174,3.93,14.55
8/29/11 4:00 PM,38.47,4,43243.131,3.93,14.55
8/29/11 5:00 PM,35.93,10,43392.43,3.93,14.55
8/29/11 6:00 PM,33.69,11,42788.995,3.93,14.55
8/29/11 7:00 PM,32.71,17,41465.648,3.93,14.55
8/29/11 8:00 PM,29.27,97,41382.315,3.93,14.55
8/29/11 9:00 PM,22.78,247,40373.493,3.93,14.55
8/29/11 10:00 PM,20.16,353,37370.124,3.93,14.55
8/29/11 11:00 PM,5.52,423,34006.969,3.93,14.55
8/30/11 12:00 AM,22.59,500,31380.276,3.85,14.55
8/30/11 1:00 AM,4.24,676,29579.651,3.85,14.55
8/30/11 2:00 AM,7.91,1055,28517.825,3.85,14.55
8/30/11 3:00 AM,22.21,1089,27941.161,3.85,14.55
8/30/11 4:00 AM,13.21,1008,27990.892,3.85,14.55
8/30/11 5:00 AM,26.98,832,29100.409,3.85,14.55
8/30/11 6:00 AM,25.89,703,31884.985,3.85,14.55
8/30/11 7:00 AM,26.83,683,33650.731,3.85,14.55
8/30/11 8:00 AM,27.2,763,35081.599,3.85,14.55
8/30/11 9:00 AM,29.21,413,36500.389,3.85,14.55
8/30/11 10:00 AM,30.53,198,38143.562,3.85,14.55
8/30/11 11:00 AM,30.51,129,39546.037,3.85,14.55
8/30/11 12:00 PM,31.47,138,40442.685,3.85,14.55
8/30/11 1:00 PM,33.86,181,41750.468,3.85,14.55
8/30/11 2:00 PM,39.89,164,42429.998,3.85,14.55
8/30/11 3:00 PM,44.74,186,42887.252,3.85,14.55
8/30/11 4:00 PM,38.94,229,43255.228,3.85,14.55
8/30/11 5:00 PM,31.14,462,42932.961,3.85,14.55
8/30/11 6:00 PM,32.38,658,42168.453,3.85,14.55
8/30/11 7:00 PM,32.2,964,41151.998,3.85,14.55
8/30/11 8:00 PM,28.93,1392,41673.161,3.85,14.55
8/30/11 9:00 PM,26.09,1417,40456.62,3.85,14.55
8/30/11 10:00 PM,26.01,1454,37784.446,3.85,14.55
8/30/11 11:00 PM,22.28,1402,34488.465,3.85,14.55
8/31/11 12:00 AM,23.25,1214,31919.908,3.97,14.59375
8/31/11 1:00 AM,22.01,1231,30162.6,3.97,14.59375
8/31/11 2:00 AM,21.61,1170,29140.156,3.97,14.59375
8/31/11 3:00 AM,11.5,1057,28634.481,3.97,14.59375
8/31/11 4:00 AM,23.81,1120,28578.754,3.97,14.59375
8/31/11 5:00 AM,21.77,1230,29715.191,3.97,14.59375
8/31/11 6:00 AM,26.27,1179,32603.734,3.97,14.59375
8/31/11 7:00 AM,26.9,1156,34648.363,3.97,14.59375
8/31/11 8:00 AM,28.63,973,36213.637,3.97,14.59375
8/31/11 9:00 AM,30.72,628,38002.265,3.97,14.59375
8/31/11 10:00 AM,33.86,402,39881.956,3.97,14.59375
8/31/11 11:00 AM,34.72,353,41702.607,3.97,14.59375
8/31/11 12:00 PM,48.85,315,43211.138,3.97,14.59375
8/31/11 1:00 PM,60.47,245,44943.813,3.97,14.59375
8/31/11 2:00 PM,79.18,215,46712.519,3.97,14.59375
8/31/11 3:00 PM,52.81,215,47766.16,3.97,14.59375
8/31/11 4:00 PM,50.2,230,48960.649,3.97,14.59375
8/31/11 5:00 PM,44.41,246,49512.23,3.97,14.59375
8/31/11 6:00 PM,64.37,242,49285.125,3.97,14.59375
8/31/11 7:00 PM,49.59,265,48251.298,3.97,14.59375
8/31/11 8:00 PM,41.39,430,48325.26,3.97,14.59375
8/31/11 9:00 PM,30.6,793,47404.569,3.97,14.59375
8/31/11 10:00 PM,28.8,1189,44213.55,3.97,14.59375
8/31/11 11:00 PM,24.44,1365,40926.237,3.97,14.59375
9/1/11 12:00 AM,29.49,1225,37039.463,4.18,14.6375
9/1/11 1:00 AM,25.17,1222,34802.191,4.18,14.6375
9/1/11 2:00 AM,24.53,1316,33035.95,4.18,14.6375
9/1/11 3:00 AM,25.37,1443,32000.771,4.18,14.6375
9/1/11 4:00 AM,27.34,1482,31949.468,4.18,14.6375
9/1/11 5:00 AM,23.9,1483,33112.304,4.18,14.6375
9/1/11 6:00 AM,25.78,1431,35766.964,4.18,14.6375
9/1/11 7:00 AM,28.35,1490,38059.345,4.18,14.6375
9/1/11 8:00 AM,30.3,1374,40053.321,4.18,14.6375
9/1/11 9:00 AM,35.11,1110,42109.61,4.18,14.6375
9/1/11 10:00 AM,41.31,876,44637.547,4.18,14.6375
9/1/11 11:00 AM,38.9,743,47056.048,4.18,14.6375
9/1/11 12:00 PM,47.25,675,49281.095,4.18,14.6375
9/1/11 1:00 PM,47.03,453,51673.227,4.18,14.6375
9/1/11 2:00 PM,61.69,432,53252.641,4.18,14.6375
9/1/11 3:00 PM,132.06,533,54429.415,4.18,14.6375
9/1/11 4:00 PM,86.93,619,55581.846,4.18,14.6375
9/1/11 5:00 PM,44.29,629,55979.867,4.18,14.6375
9/1/11 6:00 PM,67.78,654,55024.657,4.18,14.6375
9/1/11 7:00 PM,101.06,865,53691.313,4.18,14.6375
9/1/11 8:00 PM,45.24,1302,53422.931,4.18,14.6375
9/1/11 9:00 PM,37.93,1663,52111.634,4.18,14.6375
9/1/11 10:00 PM,33.87,1855,48683.12,4.18,14.6375
9/1/11 11:00 PM,28.09,1977,44638.87,4.18,14.6375
9/2/11 12:00 AM,35.95,2039,41400.646,4.12,14.68125
9/2/11 1:00 AM,29.32,2097,38822.051,4.12,14.68125
9/2/11 2:00 AM,27.14,2148,37065.211,4.12,14.68125
9/2/11 3:00 AM,29.62,2104,35687.747,4.12,14.68125
9/2/11 4:00 AM,29.59,2196,35232.8,4.12,14.68125
9/2/11 5:00 AM,34.5,2164,36061.554,4.12,14.68125
9/2/11 6:00 AM,30.96,1900,38656.029,4.12,14.68125
9/2/11 7:00 AM,31.54,1710,40636.275,4.12,14.68125
9/2/11 8:00 AM,34.2,1469,42435.965,4.12,14.68125
9/2/11 9:00 AM,36.78,1051,44755.233,4.12,14.68125
9/2/11 10:00 AM,42.03,787,47337.45,4.12,14.68125
9/2/11 11:00 AM,70.71,707,50012.012,4.12,14.68125
9/2/11 12:00 PM,48.56,606,52685.805,4.12,14.68125
9/2/11 1:00 PM,70.41,442,54912.62,4.12,14.68125
9/2/11 2:00 PM,55.28,268,56362.928,4.12,14.68125
9/2/11 3:00 PM,58.68,218,56968.434,4.12,14.68125
9/2/11 4:00 PM,66.18,199,57188.071,4.12,14.68125
9/2/11 5:00 PM,60.26,163,56618.404,4.12,14.68125
9/2/11 6:00 PM,67.22,171,55230.59,4.12,14.68125
9/2/11 7:00 PM,82.85,280,53131.299,4.12,14.68125
9/2/11 8:00 PM,46.59,684,52092.589,4.12,14.68125
9/2/11 9:00 PM,36.08,928,50260.132,4.12,14.68125
9/2/11 10:00 PM,33.52,1288,47374.56,4.12,14.68125
9/2/11 11:00 PM,31.43,1475,43371.563,4.12,14.68125
9/3/11 12:00 AM,32.69,1336,40045.758,4.12,14.725
9/3/11 1:00 AM,31.19,1408,37299.874,4.12,14.725
9/3/11 2:00 AM,31.99,1228,35463.591,4.12,14.725
9/3/11 3:00 AM,27.88,1210,34007.929,4.12,14.725
9/3/11 4:00 AM,29.24,1363,32909.916,4.12,14.725
9/3/11 5:00 AM,28.23,1282,32566.479,4.12,14.725
9/3/11 6:00 AM,26.08,1243,33036.103,4.12,14.725
9/3/11 7:00 AM,28.48,1126,33327.733,4.12,14.725
9/3/11 8:00 AM,24.31,812,35488.103,4.12,14.725
9/3/11 9:00 AM,38.46,422,38633.33,4.12,14.725
9/3/11 10:00 AM,41.64,187,42120.959,4.12,14.725
9/3/11 11:00 AM,123.85,95,45150.943,4.12,14.725
9/3/11 12:00 PM,48.69,46,47644.568,4.12,14.725
9/3/11 1:00 PM,121.74,199,49251.666,4.12,14.725
9/3/11 2:00 PM,43.08,538,50271.068,4.12,14.725
9/3/11 3:00 PM,50.91,639,49978.847,4.12,14.725
9/3/11 4:00 PM,41.57,754,49020.857,4.12,14.725
9/3/11 5:00 PM,31.12,711,48064.757,4.12,14.725
9/3/11 6:00 PM,8.41,716,46751.603,4.12,14.725
9/3/11 7:00 PM,47.09,702,45263.543,4.12,14.725
9/3/11 8:00 PM,38.8,669,44848.815,4.12,14.725
9/3/11 9:00 PM,32.07,477,43225.738,4.12,14.725
9/3/11 10:00 PM,33.02,310,40683.208,4.12,14.725
9/3/11 11:00 PM,33.12,319,37898.582,4.12,14.725
9/4/11 12:00 AM,41.18,269,35141.124,4.12,14.76875
9/4/11 1:00 AM,11.95,329,33077.408,4.12,14.76875
9/4/11 2:00 AM,30.36,290,31384.658,4.12,14.76875
9/4/11 3:00 AM,30.52,447,30253.255,4.12,14.76875
9/4/11 4:00 AM,25.4,651,29610.578,4.12,14.76875
9/4/11 5:00 AM,23.22,620,29277.19,4.12,14.76875
9/4/11 6:00 AM,24.62,823,29545.599,4.12,14.76875
9/4/11 7:00 AM,4.63,747,29737.672,4.12,14.76875
9/4/11 8:00 AM,18.97,653,31052.161,4.12,14.76875
9/4/11 9:00 AM,22.95,515,32895.005,4.12,14.76875
9/4/11 10:00 AM,30.38,499,34684.147,4.12,14.76875
9/4/11 11:00 AM,26.2,492,36005.942,4.12,14.76875
9/4/11 12:00 PM,29.49,678,37348.101,4.12,14.76875
9/4/11 1:00 PM,26.08,797,37933.105,4.12,14.76875
9/4/11 2:00 PM,28.53,828,38168.647,4.12,14.76875
9/4/11 3:00 PM,24.76,1021,38105.867,4.12,14.76875
9/4/11 4:00 PM,23.13,1202,37789.737,4.12,14.76875
9/4/11 5:00 PM,24.67,1525,37377.649,4.12,14.76875
9/4/11 6:00 PM,23.64,1537,36516.132,4.12,14.76875
9/4/11 7:00 PM,22.85,1303,35526.267,4.12,14.76875
9/4/11 8:00 PM,23.94,1113,35753.303,4.12,14.76875
9/4/11 9:00 PM,23.96,1384,35035.579,4.12,14.76875
9/4/11 10:00 PM,21.72,1346,33436.741,4.12,14.76875
9/4/11 11:00 PM,31.67,1419,31373.489,4.12,14.76875
9/5/11 12:00 AM,18.72,1452,29447.291,4.12,14.8125
9/5/11 1:00 AM,21.23,1456,27682.085,4.12,14.8125
9/5/11 2:00 AM,4.76,1479,26738.772,4.12,14.8125
9/5/11 3:00 AM,13.94,1263,26009.108,4.12,14.8125
9/5/11 4:00 AM,13.87,728,25882.848,4.12,14.8125
9/5/11 5:00 AM,1.09,481,25977.893,4.12,14.8125
9/5/11 6:00 AM,12.25,431,26493.105,4.12,14.8125
9/5/11 7:00 AM,1.79,456,26686.851,4.12,14.8125
9/5/11 8:00 AM,21.51,449,27671.441,4.12,14.8125
9/5/11 9:00 AM,23.81,533,29407.498,4.12,14.8125
9/5/11 10:00 AM,16.31,776,30790.307,4.12,14.8125
9/5/11 11:00 AM,13.59,1286,31644.957,4.12,14.8125
9/5/11 12:00 PM,24.02,1515,31904.52,4.12,14.8125
9/5/11 1:00 PM,22.56,1876,31678.831,4.12,14.8125
9/5/11 2:00 PM,21.07,1942,31491.619,4.12,14.8125
9/5/11 3:00 PM,23.09,1910,31308.403,4.12,14.8125
9/5/11 4:00 PM,23.73,1952,31297.745,4.12,14.8125
9/5/11 5:00 PM,24.76,2107,31255.805,4.12,14.8125
9/5/11 6:00 PM,20.76,2037,31335.825,4.12,14.8125
9/5/11 7:00 PM,21.55,1774,31649.978,4.12,14.8125
9/5/11 8:00 PM,25.32,1403,32578.083,4.12,14.8125
9/5/11 9:00 PM,21.68,1416,32147.955,4.12,14.8125
9/5/11 10:00 PM,10.18,1607,30565.255,4.12,14.8125
9/5/11 11:00 PM,9.82,1623,28574.44,4.12,14.8125
9/6/11 12:00 AM,-14.82,1188,27109.865,3.93,14.85625
9/6/11 1:00 AM,-6.17,964,26096.55,3.93,14.85625
9/6/11 2:00 AM,-26.63,985,25549.959,3.93,14.85625
9/6/11 3:00 AM,-21.5,905,25382.455,3.93,14.85625
9/6/11 4:00 AM,-83.07,944,25602.25,3.93,14.85625
9/6/11 5:00 AM,-1.36,956,27146.994,3.93,14.85625
9/6/11 6:00 AM,28.3,1026,30207.981,3.93,14.85625
9/6/11 7:00 AM,27.12,946,32482.47,3.93,14.85625
9/6/11 8:00 AM,32.41,1022,33710.999,3.93,14.85625
9/6/11 9:00 AM,24.48,833,34617.057,3.93,14.85625
9/6/11 10:00 AM,19.74,975,35457.932,3.93,14.85625
9/6/11 11:00 AM,24.46,1181,36007.294,3.93,14.85625
9/6/11 12:00 PM,23.85,1530,36376.743,3.93,14.85625
9/6/11 1:00 PM,25.11,1952,36445.709,3.93,14.85625
9/6/11 2:00 PM,25.18,1981,36493.46,3.93,14.85625
9/6/11 3:00 PM,25.11,2007,36235.48,3.93,14.85625
9/6/11 4:00 PM,25.35,2001,35976.392,3.93,14.85625
9/6/11 5:00 PM,25.52,2057,35719.26,3.93,14.85625
9/6/11 6:00 PM,24.89,2050,35476.237,3.93,14.85625
9/6/11 7:00 PM,24.93,1718,35470.894,3.93,14.85625
9/6/11 8:00 PM,25.38,1716,36300.952,3.93,14.85625
9/6/11 9:00 PM,24.09,2114,35513.162,3.93,14.85625
9/6/11 10:00 PM,19.93,2201,33424.605,3.93,14.85625
9/6/11 11:00 PM,-28.69,2055,30983.208,3.93,14.85625
9/7/11 12:00 AM,16.71,2073,29011.329,3.96,14.9
9/7/11 1:00 AM,20.6,1911,27511.519,3.96,14.9
9/7/11 2:00 AM,1.2,1689,26850.594,3.96,14.9
9/7/11 3:00 AM,16.57,1597,26527.117,3.96,14.9
9/7/11 4:00 AM,14.58,1461,26722.673,3.96,14.9
9/7/11 5:00 AM,8.39,1512,28025.202,3.96,14.9
9/7/11 6:00 AM,23.31,1560,30884.12,3.96,14.9
9/7/11 7:00 AM,20.75,1681,33072.093,3.96,14.9
9/7/11 8:00 AM,28.1,1511,34244.152,3.96,14.9
9/7/11 9:00 AM,23.44,1117,35161.509,3.96,14.9
9/7/11 10:00 AM,23.43,1245,36003.93,3.96,14.9
9/7/11 11:00 AM,26.18,1694,36636.786,3.96,14.9
9/7/11 12:00 PM,26.08,1773,36904.242,3.96,14.9
9/7/11 1:00 PM,26.34,1661,36974.173,3.96,14.9
9/7/11 2:00 PM,27.57,1657,37068.201,3.96,14.9
9/7/11 3:00 PM,27.26,1649,36859.135,3.96,14.9
9/7/11 4:00 PM,26.77,1781,36816.78,3.96,14.9
9/7/11 5:00 PM,25.23,1898,36686.937,3.96,14.9
9/7/11 6:00 PM,22.91,1940,36407.644,3.96,14.9
9/7/11 7:00 PM,28.09,1572,36368.281,3.96,14.9
9/7/11 8:00 PM,27.57,1447,37197.967,3.96,14.9
9/7/11 9:00 PM,19.12,1506,36373.218,3.96,14.9
9/7/11 10:00 PM,19.18,1529,34359.543,3.96,14.9
9/7/11 11:00 PM,26.48,1289,31666.616,3.96,14.9
9/8/11 12:00 AM,21.49,1014,29571.35,3.99,14.9
9/8/11 1:00 AM,-16.68,1006,28119.173,3.99,14.9
9/8/11 2:00 AM,-7.6,1067,27339.718,3.99,14.9
9/8/11 3:00 AM,-43.64,1187,26879.63,3.99,14.9
9/8/11 4:00 AM,-8.02,1355,27190.816,3.99,14.9
9/8/11 5:00 AM,12.64,1380,28483.868,3.99,14.9
9/8/11 6:00 AM,17.38,1568,31513.982,3.99,14.9
9/8/11 7:00 AM,38.31,1629,33648.868,3.99,14.9
9/8/11 8:00 AM,24.83,1539,34955.031,3.99,14.9
9/8/11 9:00 AM,23.36,1103,35975.758,3.99,14.9
9/8/11 10:00 AM,50.48,1271,36752.942,3.99,14.9
9/8/11 11:00 AM,33.59,1516,37557.701,3.99,14.9
9/8/11 12:00 PM,30.4,1456,37980.552,3.99,14.9
9/8/11 1:00 PM,27.31,1636,38221.415,3.99,14.9
9/8/11 2:00 PM,27.01,1535,38194.443,3.99,14.9
9/8/11 3:00 PM,26.93,1470,38019.459,3.99,14.9
9/8/11 4:00 PM,27.84,1492,37916.868,3.99,14.9
9/8/11 5:00 PM,28.72,1320,37699.047,3.99,14.9
9/8/11 6:00 PM,34.19,1176,37242.917,3.99,14.9
9/8/11 7:00 PM,33.03,1021,37358.15,3.99,14.9
9/8/11 8:00 PM,31.22,933,38466.694,3.99,14.9
9/8/11 9:00 PM,27.49,805,37448.937,3.99,14.9
9/8/11 10:00 PM,25.32,783,35351.683,3.99,14.9
9/8/11 11:00 PM,22.24,899,32701.895,3.99,14.9
9/9/11 12:00 AM,24.36,702,30429.881,3.96,14.9
9/9/11 1:00 AM,22.1,566,28825.789,3.96,14.9
9/9/11 2:00 AM,22.59,554,28072.499,3.96,14.9
9/9/11 3:00 AM,17.63,488,27571.523,3.96,14.9
9/9/11 4:00 AM,21.03,465,27750.973,3.96,14.9
9/9/11 5:00 AM,22.48,503,28969.12,3.96,14.9
9/9/11 6:00 AM,29.09,485,31941.366,3.96,14.9
9/9/11 7:00 AM,24.42,412,34157.991,3.96,14.9
9/9/11 8:00 AM,27.78,343,35540.818,3.96,14.9
9/9/11 9:00 AM,26.03,229,36558.935,3.96,14.9
9/9/11 10:00 AM,36.88,199,37353.711,3.96,14.9
9/9/11 11:00 AM,37.02,199,37932.411,3.96,14.9
9/9/11 12:00 PM,47.2,162,38328.438,3.96,14.9
9/9/11 1:00 PM,68.25,175,38713.535,3.96,14.9
9/9/11 2:00 PM,41.97,220,38899.659,3.96,14.9
9/9/11 3:00 PM,53.79,226,38639.862,3.96,14.9
9/9/11 4:00 PM,49.3,250,38625.043,3.96,14.9
9/9/11 5:00 PM,30.08,283,38106.874,3.96,14.9
9/9/11 6:00 PM,8.46,243,37302.834,3.96,14.9
9/9/11 7:00 PM,33.08,166,36694.908,3.96,14.9
9/9/11 8:00 PM,34.2,211,37481.744,3.96,14.9
9/9/11 9:00 PM,30.94,219,36761.752,3.96,14.9
9/9/11 10:00 PM,29.33,212,34918.782,3.96,14.9
9/9/11 11:00 PM,22.94,267,32284.64,3.96,14.9
9/10/11 12:00 AM,25.73,221,29911.263,3.96,14.9
9/10/11 1:00 AM,27.69,203,28323.094,3.96,14.9
9/10/11 2:00 AM,27.42,256,27393.121,3.96,14.9
9/10/11 3:00 AM,26.04,270,26645.828,3.96,14.9
9/10/11 4:00 AM,26.34,235,26511.165,3.96,14.9
9/10/11 5:00 AM,26.88,279,26781.085,3.96,14.9
9/10/11 6:00 AM,27.15,231,27568.305,3.96,14.9
9/10/11 7:00 AM,26.97,212,28492.668,3.96,14.9
9/10/11 8:00 AM,28.68,206,29964.942,3.96,14.9
9/10/11 9:00 AM,34.11,191,31914.204,3.96,14.9
9/10/11 10:00 AM,34.76,171,33378.963,3.96,14.9
9/10/11 11:00 AM,37.97,166,34450.535,3.96,14.9
9/10/11 12:00 PM,40.17,155,35285.495,3.96,14.9
9/10/11 1:00 PM,34.33,109,35741.185,3.96,14.9
9/10/11 2:00 PM,30.37,87,35998.916,3.96,14.9
9/10/11 3:00 PM,52.13,63,36055.723,3.96,14.9
9/10/11 4:00 PM,66.28,51,36188.462,3.96,14.9
9/10/11 5:00 PM,37.63,58,36146.749,3.96,14.9
9/10/11 6:00 PM,47.4,75,35723.021,3.96,14.9
9/10/11 7:00 PM,32.37,82,35345.381,3.96,14.9
9/10/11 8:00 PM,31.03,106,35920.074,3.96,14.9
9/10/11 9:00 PM,29.96,91,35068.257,3.96,14.9
9/10/11 10:00 PM,27.65,85,33311.69,3.96,14.9
9/10/11 11:00 PM,27.03,56,31052.854,3.96,14.9
9/11/11 12:00 AM,14.98,54,29061.719,3.96,14.9
9/11/11 1:00 AM,23.61,57,27584.842,3.96,14.9
9/11/11 2:00 AM,-11.13,60,26407.125,3.96,14.9
9/11/11 3:00 AM,-33.03,49,25783.098,3.96,14.9
9/11/11 4:00 AM,22.54,50,25414.231,3.96,14.9
9/11/11 5:00 AM,21.08,57,25527.372,3.96,14.9
9/11/11 6:00 AM,3.71,80,25888.783,3.96,14.9
9/11/11 7:00 AM,22.38,123,26357.258,3.96,14.9
9/11/11 8:00 AM,24.69,153,27500.621,3.96,14.9
9/11/11 9:00 AM,26.41,114,29532.227,3.96,14.9
9/11/11 10:00 AM,28.02,63,31291.139,3.96,14.9
9/11/11 11:00 AM,33.89,52,32920.888,3.96,14.9
9/11/11 12:00 PM,30.73,53,34427.031,3.96,14.9
9/11/11 1:00 PM,30.75,78,35437.929,3.96,14.9
9/11/11 2:00 PM,32.82,72,36086.804,3.96,14.9
9/11/11 3:00 PM,35.58,101,36485.189,3.96,14.9
9/11/11 4:00 PM,36.79,147,36896.443,3.96,14.9
9/11/11 5:00 PM,36.01,307,37185.564,3.96,14.9
9/11/11 6:00 PM,35.88,293,36898.092,3.96,14.9
9/11/11 7:00 PM,40.15,235,36534.871,3.96,14.9
9/11/11 8:00 PM,34.33,239,37273.758,3.96,14.9
9/11/11 9:00 PM,28.85,261,36313.794,3.96,14.9
9/11/11 10:00 PM,25.79,316,34399.682,3.96,14.9
9/11/11 11:00 PM,25.11,470,32008.31,3.96,14.9
9/12/11 12:00 AM,21.41,547,30022.659,3.92,14.9
9/12/11 1:00 AM,13.45,682,28463.11,3.92,14.9
9/12/11 2:00 AM,-36.41,1026,27744.411,3.92,14.9
9/12/11 3:00 AM,17.53,1126,27284.562,3.92,14.9
9/12/11 4:00 AM,20.13,1086,27510.15,3.92,14.9
9/12/11 5:00 AM,10.56,1097,28747.495,3.92,14.9
9/12/11 6:00 AM,16.46,1051,31947.931,3.92,14.9
9/12/11 7:00 AM,23.67,963,34085.731,3.92,14.9
9/12/11 8:00 AM,32.55,869,35499.496,3.92,14.9
9/12/11 9:00 AM,34,500,37228.728,3.92,14.9
9/12/11 10:00 AM,61.94,262,39242.9,3.92,14.9
9/12/11 11:00 AM,67.85,266,40677.194,3.92,14.9
9/12/11 12:00 PM,80.82,531,42033.511,3.92,14.9
9/12/11 1:00 PM,55.76,693,43572.147,3.92,14.9
9/12/11 2:00 PM,99.21,872,44465.933,3.92,14.9
9/12/11 3:00 PM,66.69,994,44873.27,3.92,14.9
9/12/11 4:00 PM,46.57,1117,45098.56,3.92,14.9
9/12/11 5:00 PM,37.89,1183,44917.51,3.92,14.9
9/12/11 6:00 PM,42.99,1141,44032.809,3.92,14.9
9/12/11 7:00 PM,59.52,1049,42935.207,3.92,14.9
9/12/11 8:00 PM,35.93,1571,43424.632,3.92,14.9
9/12/11 9:00 PM,27.93,2063,41921.019,3.92,14.9
9/12/11 10:00 PM,30.67,2426,38999.278,3.92,14.9
9/12/11 11:00 PM,18.52,2610,35849.635,3.92,14.9
9/13/11 12:00 AM,24.13,2379,32880.11,3.96,14.9
9/13/11 1:00 AM,9.71,2288,31137.364,3.96,14.9
9/13/11 2:00 AM,16,2174,29856.629,3.96,14.9
