Market Day,Central ActualLoad (MWh),Central MTLF (MWh),East ActualLoad (MWh),East MTLF (MWh),MISO ActualLoad (MWh),MISO ISO MTLF (MWh),MISO MTLF (MWh),Midwest ISO ActualLoad (MWh),Midwest ISO MTLF (MWh),North ActualLoad (MWh),North MTLF (MWh),South ActualLoad (MWh),South MTLF (MWh),West ActualLoad (MWh),West MTLF (MWh)
09/02/2009,19940.05625,19871.7083333,27882.485,27945.9166667,,,,62154.75,62353.0416667,,,,,14332.20875,14535.4166667
09/03/2009,20725.15,20527.75,28300.6416667,28295.2916667,,,,63566.3929167,63473.125,,,,,14540.60125,14650.0833333
09/04/2009,20841.335,20694.625,27480.0970833,27757.5,,,,62586.2575,63179.625,,,,,14264.8254167,14727.5
09/05/2009,18624.5745833,19042.0833333,24135.81625,24450.125,,,,55825.4470833,56791.4166667,,,,,13065.05625,13299.2083333
09/06/2009,17926.3679167,18081.8333333,23239.3695833,23859.2916667,,,,53991.5570833,54871.25,,,,,12825.8195833,12930.125
09/07/2009,18893.7229167,18060.0833333,24111.9983333,23726.7083333,,,,56380.2170833,55232.3625,,,,,13374.4958333,13445.5708333
09/08/2009,21431.3520833,20793.9583333,28882.2525,27617.2083333,,,,65728.07375,63503.4166667,,,,,15414.4691667,15092.25
09/09/2009,21830.07875,21728.5416667,30131.905,29499.9166667,,,,67531.4891667,66716.8333333,,,,,15569.5054167,15488.375
09/10/2009,22097.6816667,22238.2916667,30346.8254167,30146.5416667,,,,68446.6366667,68487.375,,,,,16002.1295833,16102.5416667
09/11/2009,21726.7679167,21921.375,28997.15,28629.8333333,,,,66471.6504167,66378.6666667,,,,,15747.7325,15827.4583333
09/12/2009,19308.3116667,19754.8333333,25152.4179167,24999.375,,,,58886.4225,58913.125,,,,,14425.6929167,14158.9166667
09/13/2009,18407.33375,18314.875,24532.4629167,24305.7916667,,,,57088.0075,56640.4166667,,,,,14148.2108333,14019.75
09/14/2009,21100.145,20978.3333333,30287.6179167,29537.7916667,,,,67099.89875,66623.5833333,,,,,15712.1358333,16107.4583333
09/15/2009,21678.61125,21846.0,30466.5116667,29986.9166667,,,,68070.90125,67889.125,,,,,15925.7783333,16056.2083333
09/16/2009,21671.6475,21535.5416667,28256.2975,28593.6666667,,,,65535.8433333,65667.4166667,,,,,15607.8983333,15538.2083333
09/17/2009,20562.14875,20735.9166667,27740.4616667,28114.4166667,,,,64011.3216667,64513.7083333,,,,,15708.71125,15663.375
09/18/2009,19999.115,20591.375,27272.7708333,27312.6666667,,,,62858.5383333,63569.5416667,,,,,15586.6525,15665.5
09/19/2009,18145.4383333,18605.0416667,23672.1833333,23699.75,,,,55953.5604167,56347.2083333,,,,,14135.93875,14042.4166667
09/20/2009,17600.9525,17824.0,23107.0091667,23005.6666667,,,,54079.2941667,54420.7916667,,,,,13371.3325,13591.125
09/21/2009,21392.33875,20936.2916667,29058.1941667,28560.5416667,,,,65472.38125,64534.5,,,,,15021.8483333,15037.6666667
09/22/2009,22266.06375,22012.5416667,30101.55125,29858.5,,,,67395.3804167,66888.1666667,,,,,15027.7654167,15017.125
09/23/2009,21820.99125,22313.6666667,30383.84,30716.6666667,,,,67467.0925,68264.625,,,,,15262.26125,15234.2916667
09/24/2009,20982.8441667,21240.0833333,28931.47375,28805.9583333,,,,65212.36875,65288.7083333,,,,,15298.0508333,15242.6666667
09/25/2009,20006.7891667,19562.5,27249.1225,27096.4583333,,,,61908.3654167,61168.1666667,,,,,14652.45375,14509.2083333
09/26/2009,17836.0975,18142.75,24069.4079167,23704.125,,,,54874.52625,54859.0833333,,,,,12969.0208333,13012.2083333
09/27/2009,17264.0,17022.2083333,23090.4195833,23078.0833333,,,,52853.18625,52831.75,,,,,12498.7666667,12731.4583333
09/28/2009,18681.2275,19086.125,26652.3545833,26848.625,,,,59251.54125,60044.7916667,,,,,13917.9591667,14110.0416667
09/29/2009,18457.1891667,18733.0833333,26897.8925,26823.5,,,,59360.3683333,59642.4166667,,,,,14005.2866667,14085.8333333
09/30/2009,18618.86125,18458.875,26826.7,26501.875,,,,59606.3558333,59061.7083333,,,,,14160.7945833,14100.9583333
10/01/2009,18846.4133333,18653.9166667,26906.4133333,26280.1666667,,,,60106.07125,59166.875,,,,,14353.2445833,14232.7916667
10/02/2009,18290.0025,18498.7916667,26534.6133333,25615.7916667,,,,58729.90875,58279.7083333,,,,,13905.2929167,14165.125
10/03/2009,16695.7579167,16514.7083333,23273.91625,22889.4166667,,,,52660.425,52159.875,,,,,12690.7508333,12755.75
10/04/2009,16371.1279167,16228.75,22505.765,22207.3333333,,,,51269.2666667,50922.5,,,,,12392.37375,12486.4166667
10/05/2009,18740.7491667,18609.7916667,26566.7604167,26540.1666667,,,,59439.9170833,59309.125,,,,,14132.4075,14159.1666667
10/06/2009,19112.13125,18611.2916667,27257.9358333,26373.4583333,,,,60712.9670833,59360.75,,,,,14342.9,14376.0
10/07/2009,18765.0658333,19135.1666667,26978.0804167,27207.0833333,,,,59977.0095833,60871.25,,,,,14233.8633333,14529.0
10/08/2009,19327.9554167,18651.7083333,27276.2366667,26563.0,,,,60887.3075,59740.2916667,,,,,14283.1154167,14525.5833333
10/09/2009,19103.4091667,19034.7916667,26735.4741667,26450.3333333,,,,59994.0245833,59615.7083333,,,,,14155.14125,14130.5833333
10/10/2009,17411.1866667,17094.75,23653.8945833,23412.6666667,,,,54554.5808333,53960.7083333,,,,,13489.4995833,13453.2916667
10/11/2009,17341.44,17054.2083333,23172.3975,22913.75,,,,53658.2570833,53283.5,,,,,13144.4195833,13315.5416667
10/12/2009,19416.895,19001.875,27486.63125,27255.7083333,,,,61744.68625,61359.875,,,,,14841.16,15102.2916667
10/13/2009,19522.40625,19707.4583333,27450.2708333,27565.7083333,,,,61868.0445833,62587.0833333,,,,,14895.3675,15313.9166667
10/14/2009,20031.835,19756.7083333,27983.1675,27210.5416667,,,,62954.9541667,61935.5833333,,,,,14939.9516667,14968.3333333
10/15/2009,20199.8645833,20004.0,28035.39125,27791.0,,,,63184.54,62916.1666667,,,,,14949.2841667,15121.1666667
10/16/2009,20079.36625,19855.4583333,27391.6516667,27461.3333333,,,,61905.6116667,62110.1666667,,,,,14434.59375,14793.375
10/17/2009,18602.4083333,18148.0416667,24507.6191667,24032.2916667,,,,56363.7754167,55332.625,,,,,13253.7479167,13152.2916667
10/18/2009,18215.1620833,17487.2083333,23543.09875,23147.7916667,,,,54564.3991667,53327.0,,,,,12806.1383333,12692.0
10/19/2009,19726.9941667,19367.9166667,27246.69375,27057.7083333,,,,61294.41625,60803.5,,,,,14320.7283333,14377.875
10/20/2009,19302.69,19379.875,27224.1725,27030.5416667,,,,61126.54625,61023.3333333,,,,,14599.68375,14612.9166667
10/21/2009,19062.9533333,19069.7083333,27354.1016667,27050.1666667,,,,61076.8770833,60950.0,,,,,14659.8220833,14830.125
10/22/2009,19130.3716667,18601.0416667,27439.7033333,26820.625,,,,61428.6233333,60184.3333333,,,,,14858.5483333,14762.6666667
10/23/2009,18880.6304167,19027.5833333,27360.48125,26815.9166667,,,,60922.3670833,60612.7083333,,,,,14681.2554167,14769.2083333
10/24/2009,17676.9179167,17321.0416667,24176.2641667,24134.2916667,,,,55199.5,54889.75,,,,,13346.3179167,13434.4166667
10/25/2009,17287.3070833,16673.4166667,23189.3275,23111.0833333,,,,53392.5995833,52777.625,,,,,12915.965,12993.125
10/26/2009,19299.7325,18978.625,27105.5620833,27016.6666667,,,,61019.4216667,60719.6666667,,,,,14614.1270833,14724.375
10/27/2009,19648.7854167,19290.75,27308.02875,27480.0,,,,61852.19625,61625.9583333,,,,,14895.3820833,14855.2083333
10/28/2009,19284.27375,19533.2083333,27431.84875,27374.3333333,,,,61637.1058333,61870.9166667,,,,,14920.9833333,14963.375
10/29/2009,19381.4008333,19298.9166667,27455.0645833,27606.4583333,,,,61720.3329167,61876.25,,,,,14883.8675,14970.875
10/30/2009,18955.8120833,19251.1666667,26852.5175,26863.6666667,,,,60355.0895833,60917.4166667,,,,,14546.76,14802.5833333
10/31/2009,17540.945,17737.1666667,23737.8820833,23632.25,,,,54759.5520833,54765.7083333,,,,,13480.725,13396.2916667
11/01/2009,17729.4304167,16840.7083333,23342.8816667,22652.0,,,,54187.7691667,52512.9583333,,,,,13115.4570833,13020.25
11/02/2009,19566.6333333,19658.5,27467.315,27341.0416667,,,,61799.8716667,61978.0,,,,,14765.9233333,14978.4583333
11/03/2009,19854.2175,20385.1666667,27830.34875,28258.0,,,,63021.1095833,63812.25,,,,,15336.5433333,15169.0833333
11/04/2009,20108.0904167,20085.2916667,28304.70625,28183.5,,,,63524.82625,63557.9166667,,,,,15112.0295833,15289.125
11/05/2009,20153.9204167,20402.9166667,27921.9495833,28281.0833333,,,,63335.02375,63793.2083333,,,,,15259.15375,15109.2083333
11/06/2009,19882.2758333,19592.9166667,27471.9354167,27510.3333333,,,,62079.785,62014.0,,,,,14725.57375,14910.75
11/07/2009,17772.9129167,18092.25,24047.635,24223.6666667,,,,55137.80625,55833.0,,,,,13317.2583333,13517.0833333
11/08/2009,17072.4541667,17066.9583333,22946.7841667,23198.9583333,,,,53225.4708333,53441.0,,,,,13206.2325,13175.0833333
11/09/2009,19274.4541667,19148.2083333,26872.43875,27189.2083333,,,,60986.74625,61243.0416667,,,,,14839.8533333,14905.625
11/10/2009,19655.6729167,19458.9583333,27505.84125,27571.25,,,,62347.3395833,62195.9583333,,,,,15185.8254167,15165.75
11/11/2009,20045.8245833,20080.9583333,27862.6954167,27721.25,,,,62992.5020833,63047.6666667,,,,,15083.9820833,15245.4583333
11/12/2009,20816.1275,20277.0,28144.3129167,27998.9583333,,,,64169.5308333,63518.0833333,,,,,15209.0904167,15242.125
11/13/2009,20162.7566667,20232.125,27292.2866667,27563.5416667,,,,62399.06,62870.25,,,,,14944.0166667,15074.5833333
11/14/2009,18170.74375,18095.9166667,24091.66375,24157.4583333,,,,56026.12125,56136.5416667,,,,,13763.71375,13883.1666667
11/15/2009,17504.8341667,17388.4166667,23256.6,23614.75,,,,54561.9525,54453.9166667,,,,,13800.5183333,13450.75
11/16/2009,19998.45125,19699.8333333,27259.0570833,28279.4166667,,,,62683.0645833,63409.8333333,,,,,15425.55625,15430.5833333
11/17/2009,20723.0041667,20598.0416667,27926.7629167,28003.4166667,,,,64210.7666667,64336.75,,,,,15560.9995833,15735.2916667
11/18/2009,20652.735,20985.3333333,28046.52125,28603.2083333,,,,64192.0004167,65266.0833333,,,,,15492.7441667,15677.5416667
11/19/2009,20677.27,20944.4166667,28027.1720833,28552.9583333,,,,64146.3320833,65034.7083333,,,,,15441.89,15537.3333333
11/20/2009,20255.6325,20463.2916667,27466.34625,27991.0416667,,,,62817.6508333,63630.6666667,,,,,15095.6720833,15176.3333333
11/21/2009,18732.2166667,18306.5416667,24393.25,24778.7916667,,,,57268.6808333,56903.4583333,,,,,14143.2141667,13818.125
11/22/2009,18128.9183333,18012.2083333,23721.7533333,24027.25,,,,55424.3016667,55677.0416667,,,,,13573.63,13637.5833333
11/23/2009,20108.9404167,19931.7916667,27696.0329167,28175.6666667,,,,62883.295,63525.875,,,,,15078.3216667,15418.4166667
11/24/2009,20300.975,20295.7916667,27828.2354167,28447.4583333,,,,63311.25625,64163.1666667,,,,,15182.0458333,15419.9166667
11/25/2009,20246.1029167,20221.5,27387.52875,27492.0833333,,,,62880.47875,62951.6666667,,,,,15246.8470833,15238.0833333
11/26/2009,18462.7579167,18438.8333333,22711.2470833,23528.0416667,,,,54607.2208333,55578.9166667,,,,,13433.2158333,13612.0416667
11/27/2009,19068.5075,19073.7916667,24112.1529167,24887.625,,,,57004.1091667,57731.75,,,,,13823.44875,13770.3333333
11/28/2009,18465.08375,18280.5,23874.77,24639.5,,,,55988.525,56478.4583333,,,,,13648.67125,13558.4583333
11/29/2009,18193.065,18409.125,24161.5566667,24098.2916667,,,,56249.9875,56225.9166667,,,,,13895.3658333,13718.5
11/30/2009,21256.3254167,21002.5416667,28549.15,28815.75,,,,65378.1691667,65427.625,,,,,15572.69375,15609.3333333
12/01/2009,21713.22375,21020.2916667,28856.5170833,29136.4166667,,,,66241.4404167,66052.9583333,,,,,15671.6995833,15896.25
12/02/2009,22379.6520833,21731.75,29110.8983333,29669.375,,,,67672.0845833,67579.5416667,,,,,16181.5341667,16178.4166667
12/03/2009,22912.3820833,22798.9583333,29446.3466667,29962.125,,,,69145.0466667,69311.75,,,,,16786.3179167,16550.6666667
12/04/2009,23737.2329167,23230.3333333,29663.4683333,30340.8333333,,,,70221.36375,70492.5416667,,,,,16820.6625,16921.375
12/05/2009,22710.3191667,22297.9166667,27531.7779167,27891.75,,,,65837.7070833,65837.1666667,,,,,15595.61,15647.5
12/06/2009,22333.2416667,21370.7083333,26481.05125,27235.125,,,,64163.54,63884.3333333,,,,,15349.2470833,15278.5
12/07/2009,23603.2179167,24310.0,30368.20125,30840.2083333,,,,70934.15,72143.375,,,,,16962.7308333,16993.1666667
12/08/2009,23579.8058333,24242.1666667,30560.63875,31718.2083333,,,,71582.9325,73421.375,,,,,17442.4879167,17461.0
12/09/2009,24619.8883333,24579.75,30462.3145833,31245.875,,,,72542.4608333,73810.2916667,,,,,17460.2579167,17984.6666667
12/10/2009,26781.3504167,26356.0,32415.5004167,32352.875,,,,77202.9795833,76756.4166667,,,,,18006.12875,18047.5416667
12/11/2009,24944.69875,25188.875,32028.3658333,33586.4583333,,,,74592.7775,78225.7083333,,,,,17619.7129167,19450.375
12/12/2009,22659.3525,22421.4583333,28140.34625,29129.1666667,,,,66798.2158333,67671.9583333,,,,,15998.5170833,16121.3333333
12/13/2009,20675.0604167,21422.0833333,26621.2570833,26881.375,,,,63107.1608333,64063.7083333,,,,,15810.8433333,15760.25
12/14/2009,21730.1766667,22359.1666667,30001.7070833,30701.7916667,,,,69277.2895833,70609.0416667,,,,,17545.4058333,17548.0833333
12/15/2009,24189.88375,23896.3333333,31121.2891667,31654.0,,,,73513.0220833,73964.7916667,,,,,18201.8491667,18414.4583333
12/16/2009,25078.7275,24555.2916667,31992.3908333,32534.0416667,,,,74982.4954167,75275.6666667,,,,,17911.3770833,18186.3333333
12/17/2009,23715.9558333,23793.5,31622.0658333,32300.7916667,,,,72575.13875,73681.9166667,,,,,17237.1170833,17587.625
12/18/2009,22700.7954167,23022.125,30213.5904167,31469.625,,,,69867.27375,71439.4583333,,,,,16952.8879167,16947.7083333
12/19/2009,22179.885,22125.5,27607.9875,28209.5,,,,65518.4670833,66083.5416667,,,,,15730.5945833,15748.5416667
12/20/2009,22088.5575,22060.7083333,26895.3933333,27955.9583333,,,,64438.0741667,65412.625,,,,,15454.1233333,15395.9583333
12/21/2009,23589.9,23748.1666667,30262.9995833,30747.2083333,,,,70673.4370833,71390.8333333,,,,,16820.5375,16895.4583333
12/22/2009,23193.7020833,23902.4583333,30257.92125,31801.75,,,,70337.2583333,72798.9583333,,,,,16885.635,17094.75
12/23/2009,22139.8691667,23036.375,29699.2875,30923.0416667,,,,68313.33375,70871.1666667,,,,,16474.1770833,16911.75
12/24/2009,19739.2441667,20333.125,26158.4095833,27202.7083333,,,,60817.2716667,62954.25,,,,,14919.6179167,15418.4166667
12/25/2009,19532.7995833,18597.8333333,24006.975,24282.375,,,,57704.0804167,57428.75,,,,,14164.3058333,14548.5416667
12/26/2009,21482.5741667,20879.375,24883.73875,23895.625,,,,60997.2291667,59415.9166667,,,,,14630.91625,14640.9166667
12/27/2009,21823.2670833,21600.0,25759.6675,24164.7083333,,,,62372.43125,60589.625,,,,,14789.4966667,14824.9166667
12/28/2009,23920.53125,23900.7083333,29151.6970833,29490.4583333,,,,69349.6354167,69914.1666667,,,,,16277.4070833,16523.0
12/29/2009,23532.0245833,24245.4583333,29378.7745833,29672.9166667,,,,69982.9958333,71092.6666667,,,,,17072.1966667,17174.2916667
12/30/2009,22892.5583333,23027.6666667,29173.3775,29155.625,,,,68750.71875,68933.7916667,,,,,16684.7829167,16750.5
12/31/2009,21602.6179167,22088.125,26609.9625,26771.7916667,,,,64565.5525,65887.2916667,,,,,16352.9720833,17027.375
01/01/2010,23278.2379167,22066.2083333,25789.1379167,24045.75,,,,65112.54,61608.0,,,,,16045.1641667,15496.0416667
01/02/2010,24897.2483333,23764.7083333,27592.7716667,25467.5833333,,,,69364.6691667,65478.9583333,,,,,16874.6491667,16246.6666667
01/03/2010,25474.19125,25098.4583333,28216.6929167,28086.5833333,,,,70420.92875,69452.4166667,,,,,16730.0445833,16267.375
01/04/2010,27305.22375,27330.8333333,31229.67,32475.0833333,,,,76545.3975,78124.1666667,,,,,18010.50375,18318.25
01/05/2010,27718.935,27020.3333333,31281.0441667,33127.2083333,,,,77088.37875,78243.375,,,,,18088.3995833,18095.8333333
01/06/2010,26906.2675,26485.8333333,31160.5054167,32908.4583333,,,,76013.0025,77235.75,,,,,17946.2295833,17841.4583333
01/07/2010,27001.545,25869.875,31151.2604167,32278.7916667,,,,76142.2858333,75872.3333333,,,,,17989.4804167,17723.6666667
01/08/2010,27852.64625,26171.125,30735.10875,31916.2083333,,,,76456.11125,76273.7916667,,,,,17868.35625,18186.4583333
01/09/2010,25849.2908333,25940.375,28148.3045833,29323.875,,,,71055.9741667,72100.0416667,,,,,17058.37875,16835.7916667
01/10/2010,25551.04375,25141.5416667,27786.4945833,28381.375,,,,69487.47875,69509.4583333,,,,,16149.9404167,15986.5416667
01/11/2010,25956.8958333,25754.4583333,31311.6075,32088.2916667,,,,74259.7208333,75028.9583333,,,,,16991.2175,17186.2083333
01/12/2010,25334.3,25615.6666667,31209.145,31974.6666667,,,,73694.82,74482.625,,,,,17151.375,16892.2916667
01/13/2010,24713.4091667,24457.9166667,30859.85875,31345.0416667,,,,72194.1741667,72342.5,,,,,16620.90625,16539.5416667
01/14/2010,23202.97625,23752.0,30272.7904167,30919.6666667,,,,69920.2891667,71187.0833333,,,,,16444.5225,16515.4166667
01/15/2010,22053.81875,22617.125,29473.6233333,30037.0416667,,,,67813.7475,69128.4166667,,,,,16286.3054167,16474.25
01/16/2010,20896.8445833,20752.125,26759.4004167,27656.4166667,,,,62674.0129167,63630.0,,,,,15017.7679167,15221.4583333
01/17/2010,20459.7308333,20381.5416667,25791.38125,26528.7083333,,,,60720.81875,61672.125,,,,,14469.7066667,14761.875
01/18/2010,22593.0620833,22511.2083333,29103.42875,29556.1666667,,,,67889.1270833,68509.5,,,,,16192.63625,16442.125
01/19/2010,22853.0095833,23431.375,30055.2533333,31682.0,,,,69731.9825,72035.7916667,,,,,16823.7195833,16922.4166667
01/20/2010,23085.7791667,22900.2916667,30333.9095833,31289.5833333,,,,70223.365,70862.375,,,,,16803.67625,16672.5
01/21/2010,22892.4054167,22185.875,30306.61,30085.6666667,,,,69566.1208333,68894.625,,,,,16367.1054167,16623.0833333
01/22/2010,22247.9575,22151.7083333,29303.3633333,30005.7916667,,,,67397.8341667,68421.7916667,,,,,15846.5133333,16264.2916667
01/23/2010,20273.5054167,19933.7083333,26383.9670833,26919.9166667,,,,61476.2141667,61537.5833333,,,,,14818.7416667,14683.9583333
01/24/2010,19350.7770833,19448.9166667,25234.24875,25714.8333333,,,,58913.2920833,59702.4166667,,,,,14328.26625,14538.6666667
01/25/2010,23428.18375,23108.2916667,29215.0441667,29612.7083333,,,,69257.08125,69169.2083333,,,,,16613.8533333,16448.2083333
01/26/2010,25301.4045833,24962.375,30762.1804167,30835.125,,,,73402.2145833,73284.125,,,,,17338.6295833,17486.625
01/27/2010,24812.425,24620.625,31291.2095833,31377.7916667,,,,73621.3879167,73489.4166667,,,,,17517.7533333,17491.0
01/28/2010,25022.54375,25471.125,31840.51125,32107.1666667,,,,74585.3658333,75351.0416667,,,,,17722.3108333,17772.75
01/29/2010,26546.5783333,25515.5,31556.4204167,32147.875,,,,75578.7854167,75443.7083333,,,,,17475.7866667,17780.3333333
01/30/2010,24118.6008333,24804.4166667,28476.5508333,29044.9166667,,,,68702.2658333,70183.9583333,,,,,16107.1141667,16334.625
01/31/2010,22998.2525,23621.0833333,27487.47625,28230.7083333,,,,66178.1816667,67785.75,,,,,15692.4529167,15933.9583333
02/01/2010,23908.9283333,24247.5,30783.1975,31510.5,,,,71921.33875,72985.2083333,,,,,17229.2129167,17227.2083333
02/02/2010,23213.86875,23534.5,30484.9041667,31259.7083333,,,,70742.6808333,71780.6666667,,,,,17043.9079167,16986.4583333
02/03/2010,23689.0125,23502.625,30434.17875,30510.2083333,,,,71331.3520833,70774.5833333,,,,,17208.1608333,16761.75
02/04/2010,23798.4666667,23383.5,30502.2345833,31030.1666667,,,,70943.0070833,71146.7916667,,,,,16642.3058333,16733.125
02/05/2010,23585.89375,23022.9166667,29963.6204167,30147.25,,,,69521.2766667,69212.9583333,,,,,15971.7625,16042.7916667
02/06/2010,22665.5970833,22770.7083333,27427.75,27865.875,,,,64944.8525,65490.3333333,,,,,14851.5054167,14853.75
02/07/2010,22427.9141667,22270.4583333,26455.6583333,27338.0833333,,,,63693.7808333,64369.8333333,,,,,14810.2083333,14761.2916667
02/08/2010,24547.5716667,24172.875,30255.9441667,30770.1666667,,,,71405.9158333,71492.375,,,,,16602.4,16549.3333333
02/09/2010,25387.05375,24944.9583333,30878.5266667,31389.375,,,,73212.9608333,73140.7083333,,,,,16947.3804167,16806.375
02/10/2010,25631.1770833,25224.9166667,30812.6808333,31605.0833333,,,,73448.3958333,73961.5416667,,,,,17004.5379167,17131.5416667
02/11/2010,24952.7625,25404.5833333,30628.16625,31449.7916667,,,,72570.7429167,73852.0416667,,,,,16989.8141667,16997.6666667
02/12/2010,24554.1525,24540.9583333,29959.0620833,30801.5,,,,70926.5641667,71802.0833333,,,,,16413.3495833,16459.625
02/13/2010,22701.2208333,23285.0833333,27207.0295833,28087.7916667,,,,65121.975,66597.5,,,,,15213.7245833,15224.625
02/14/2010,22574.5995833,22113.1666667,26167.6725,26716.9583333,,,,63863.6558333,63900.8333333,,,,,15121.38375,15070.7083333
02/15/2010,25039.8395833,24537.75,30018.8016667,30456.9583333,,,,71607.69,71610.7916667,,,,,16549.04875,16616.0833333
02/16/2010,25158.4625,25739.375,30269.6091667,31811.75,,,,71842.0316667,74577.7916667,,,,,16413.96,17026.6666667
02/17/2010,24584.0508333,24994.7916667,29932.2529167,30975.125,,,,70888.0541667,72654.5,,,,,16371.7504167,16684.5833333
02/18/2010,23904.3641667,24218.625,29482.9604167,30535.0833333,,,,69847.8183333,71274.2916667,,,,,16460.49375,16520.5833333
02/19/2010,23362.3283333,23315.1666667,28933.8670833,29777.4583333,,,,68443.1325,69242.0833333,,,,,16146.9370833,16149.4583333
02/20/2010,20676.50125,21415.3333333,26217.5295833,26955.375,,,,61640.2583333,63152.4583333,,,,,14746.2275,14781.75
02/21/2010,20145.65,19700.5416667,24932.3220833,26031.7916667,,,,59693.7866667,60348.2916667,,,,,14615.8145833,14615.9583333
02/22/2010,22661.4779167,22627.0,29076.6416667,29604.0833333,,,,67985.19125,68561.0416667,,,,,16247.0716667,16329.9583333
02/23/2010,23527.5408333,23434.6666667,29442.43125,30253.4583333,,,,69846.3608333,70375.0416667,,,,,16876.38875,16686.9166667
02/24/2010,24641.1945833,24259.7083333,29758.1470833,30243.7916667,,,,71694.28125,71521.625,,,,,17294.9395833,17018.125
02/25/2010,24603.30875,24651.75,30154.95875,30510.875,,,,71930.8033333,72259.6666667,,,,,17172.5358333,17097.0416667
02/26/2010,23812.41875,24276.3333333,29937.8554167,30150.25,,,,70107.57625,71156.4583333,,,,,16357.3020833,16729.875
02/27/2010,22194.9175,22120.5833333,26385.97,26912.4166667,,,,63403.29125,64035.125,,,,,14822.40375,15002.125
02/28/2010,20850.74375,20896.0416667,25175.7625,25633.9166667,,,,60395.8375,61129.5833333,,,,,14369.33125,14599.625
03/01/2010,22646.76625,22376.25,28599.7258333,29417.7083333,,,,66970.4441667,67754.4166667,,,,,15723.9520833,15960.4583333
03/02/2010,23093.13625,22823.0416667,29314.2008333,29570.2916667,,,,68224.8191667,68293.5416667,,,,,15817.4820833,15900.2083333
03/03/2010,23131.6283333,23005.5,29093.405,29721.0,,,,67994.7904167,68576.7916667,,,,,15769.7570833,15850.2916667
03/04/2010,22546.8266667,22775.25,29190.7379167,29868.0416667,,,,67470.7220833,68485.25,,,,,15733.1575,15841.9583333
03/05/2010,21866.1295833,21777.2916667,28489.1216667,29008.9583333,,,,65673.155,66027.5,,,,,15317.90375,15241.25
03/06/2010,19930.1133333,19722.0,25459.72625,25818.3333333,,,,59576.1675,59510.0833333,,,,,14186.3279167,13969.75
03/07/2010,18981.405,18680.0416667,24315.6441667,24902.625,,,,56906.2245833,57128.25,,,,,13609.1754167,13545.5833333
03/08/2010,20222.37375,20182.3333333,27703.9316667,28260.9166667,,,,63365.6520833,63590.75,,,,,15439.3466667,15147.5
03/09/2010,20252.6704167,20038.375,27837.27,28525.7916667,,,,63639.15375,63905.6666667,,,,,15549.2133333,15341.5
03/10/2010,19334.9066667,19309.8333333,27598.86875,28083.7916667,,,,62338.6504167,62642.875,,,,,15404.875,15249.25
03/11/2010,19284.7825,18574.3333333,27395.2029167,27541.0416667,,,,62128.2141667,61182.625,,,,,15448.22875,15067.25
03/12/2010,19694.2845833,18728.125,26748.1104167,26621.9583333,,,,61520.6329167,60275.7083333,,,,,15078.2379167,14925.625
03/13/2010,18937.0216667,18408.8333333,24624.9708333,24218.125,,,,57411.6783333,56348.0833333,,,,,13849.6858333,13721.125
03/14/2010,18864.4770833,20613.2916667,24002.945,26242.2916667,,,,55991.0979167,61658.2916667,,,,,13123.6758333,14802.7083333
03/15/2010,20614.80375,20256.2083333,27635.5920833,27474.2916667,,,,63041.8866667,62446.9166667,,,,,14791.4908333,14716.4166667
03/16/2010,20055.8641667,20066.75,27366.7933333,27999.0833333,,,,62374.3683333,63188.8333333,,,,,14951.7108333,15123.0
03/17/2010,19752.3354167,19554.125,27205.2279167,27814.7916667,,,,61761.96125,62335.9166667,,,,,14804.3979167,14967.0
03/18/2010,19664.58125,19480.2083333,27054.4733333,27499.2083333,,,,61418.83125,61822.1666667,,,,,14699.7766667,14842.75
03/19/2010,19003.3270833,18796.6666667,26333.9008333,26599.0416667,,,,60391.525,60139.7916667,,,,,15054.2970833,14744.0833333
03/20/2010,17966.3354167,17537.9166667,24167.6758333,23770.4166667,,,,56085.5758333,55292.7083333,,,,,13951.5645833,13984.375
03/21/2010,18549.7241667,17341.875,23416.8383333,23466.625,,,,55187.0966667,54020.6666667,,,,,13220.5341667,13212.1666667
03/22/2010,20484.4129167,20178.8333333,27469.1845833,27290.375,,,,62717.6016667,62177.2083333,,,,,14764.0041667,14708.0
03/23/2010,19832.3695833,20127.5416667,27524.02625,27950.125,,,,62063.6779167,63100.125,,,,,14707.2820833,15022.4583333
03/24/2010,19231.5391667,19525.5416667,27279.8645833,27684.5,,,,61311.2195833,62121.25,,,,,14799.8158333,14911.2083333
03/25/2010,20204.9933333,19497.4166667,27802.4066667,27596.25,,,,63184.3558333,62022.9166667,,,,,15176.9558333,14929.25
03/26/2010,20714.9616667,20705.0,27849.1683333,27811.4583333,,,,63379.3225,63338.3333333,,,,,14815.1925,14821.875
03/27/2010,18773.9354167,18369.5416667,24646.2,24472.7083333,,,,56747.6708333,56189.4166667,,,,,13327.5354167,13347.1666667
03/28/2010,17906.7920833,17573.5833333,23750.7995833,23856.7916667,,,,54388.79625,54265.0416667,,,,,12731.2045833,12834.6666667
03/29/2010,19976.6333333,20158.9166667,27656.4433333,28284.2916667,,,,62119.3095833,62965.9166667,,,,,14486.2329167,14522.7083333
03/30/2010,19696.1745833,19894.125,27679.1020833,28447.0833333,,,,61777.2933333,63033.2916667,,,,,14402.0166667,14692.0833333
